TRAJECTORY;ASTAGarageSquare_ego;0.1;1809;;;;;;;
LINE;16.67;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.68;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.69;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.70;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.71;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.72;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.73;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.74;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.75;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.76;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.77;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.78;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.79;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.80;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.81;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.82;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.83;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.84;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.85;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.86;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.87;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.88;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.89;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.90;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.91;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.92;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.93;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.94;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.95;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.96;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.97;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.98;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.99;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.00;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.01;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.02;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.03;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.04;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.05;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.06;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.07;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.08;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.09;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.10;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.11;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.12;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.13;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.14;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.15;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.16;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.17;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.18;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.19;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.20;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.21;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.22;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.23;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.24;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.25;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.26;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.27;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.28;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.29;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.30;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.31;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.32;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.33;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.34;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.35;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.36;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.37;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.38;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.39;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.40;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.41;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.42;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.43;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.44;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.45;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.46;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.47;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.48;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.49;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.50;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.51;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.52;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.53;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.54;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.55;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.56;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.57;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.58;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.59;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.60;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.61;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.62;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.63;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.64;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.65;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.66;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.67;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.68;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.69;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.70;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.71;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.72;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.73;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.74;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.75;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.76;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.77;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.78;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.79;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.80;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.81;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.82;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.83;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.84;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.85;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.86;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.87;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.88;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.89;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.90;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.91;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.92;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.93;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.94;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.95;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.96;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.97;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.98;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.99;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;18.00;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;18.01;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;18.02;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;18.03;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;18.04;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;18.05;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;18.06;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;18.07;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;18.08;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
ENDTRAJECTORY;;;;;;;;;;
