TRAJECTORY;ASTAGarageSquare_fellow_4;0.1;1809;;;;;;;
LINE;14.09;73.52;70.23;0.00; 0.36;  1.88;  -2.79;    0.00;0;ENDLINE
LINE;14.10;73.54;70.23;0.00; 0.36;  1.85;  -2.77;    0.00;0;ENDLINE
LINE;14.11;73.56;70.24;0.00; 0.36;  1.82;  -2.76;    0.00;0;ENDLINE
LINE;14.12;73.57;70.25;0.00; 0.36;  1.79;  -2.75;    0.00;0;ENDLINE
LINE;14.13;73.59;70.25;0.00; 0.36;  1.77;  -2.75;    0.00;0;ENDLINE
LINE;14.14;73.61;70.26;0.00; 0.36;  1.74;  -2.74;    0.00;0;ENDLINE
LINE;14.15;73.62;70.27;0.00; 0.36;  1.71;  -2.73;    0.00;0;ENDLINE
LINE;14.16;73.64;70.27;0.00; 0.36;  1.68;  -2.72;    0.00;0;ENDLINE
LINE;14.17;73.66;70.28;0.00; 0.36;  1.66;  -2.71;    0.00;0;ENDLINE
LINE;14.18;73.67;70.28;0.00; 0.36;  1.63;  -2.70;    0.00;0;ENDLINE
LINE;14.19;73.69;70.29;0.00; 0.36;  1.60;  -2.68;    0.00;0;ENDLINE
LINE;14.20;73.70;70.29;0.00; 0.36;  1.58;  -2.68;    0.00;0;ENDLINE
LINE;14.21;73.72;70.30;0.00; 0.36;  1.55;  -2.68;    0.00;0;ENDLINE
LINE;14.22;73.73;70.31;0.00; 0.36;  1.52;  -2.67;    0.00;0;ENDLINE
LINE;14.23;73.74;70.31;0.00; 0.36;  1.49;  -2.67;    0.00;0;ENDLINE
LINE;14.24;73.76;70.32;0.00; 0.36;  1.47;  -2.66;    0.00;0;ENDLINE
LINE;14.25;73.77;70.32;0.00; 0.36;  1.44;  -2.65;    0.00;0;ENDLINE
LINE;14.26;73.78;70.33;0.00; 0.36;  1.42;  -2.64;    0.00;0;ENDLINE
LINE;14.27;73.80;70.33;0.00; 0.36;  1.39;  -2.63;    0.00;0;ENDLINE
LINE;14.28;73.81;70.34;0.00; 0.36;  1.36;  -2.63;    0.00;0;ENDLINE
LINE;14.29;73.82;70.34;0.00; 0.36;  1.34;  -2.62;    0.00;0;ENDLINE
LINE;14.30;73.84;70.35;0.00; 0.36;  1.31;  -2.61;    0.00;0;ENDLINE
LINE;14.31;73.85;70.35;0.00; 0.36;  1.28;  -2.61;    0.00;0;ENDLINE
LINE;14.32;73.86;70.35;0.00; 0.36;  1.26;  -2.60;    0.00;0;ENDLINE
LINE;14.33;73.87;70.36;0.00; 0.36;  1.23;  -2.59;    0.00;0;ENDLINE
LINE;14.34;73.88;70.36;0.00; 0.36;  1.21;  -2.58;    0.00;0;ENDLINE
LINE;14.35;73.89;70.37;0.00; 0.36;  1.18;  -2.58;    0.00;0;ENDLINE
LINE;14.36;73.90;70.37;0.00; 0.36;  1.15;  -2.57;    0.00;0;ENDLINE
LINE;14.37;73.92;70.38;0.00; 0.36;  1.13;  -2.56;    0.00;0;ENDLINE
LINE;14.38;73.93;70.38;0.00; 0.36;  1.10;  -2.55;    0.00;0;ENDLINE
LINE;14.39;73.94;70.38;0.00; 0.36;  1.08;  -2.54;    0.00;0;ENDLINE
LINE;14.40;73.95;70.39;0.00; 0.36;  1.05;  -2.53;    0.00;0;ENDLINE
LINE;14.41;73.96;70.39;0.00; 0.36;  1.03;  -2.52;    0.00;0;ENDLINE
LINE;14.42;73.96;70.39;0.00; 0.36;  1.00;  -2.52;    0.00;0;ENDLINE
LINE;14.43;73.97;70.40;0.00; 0.36;  0.98;  -2.51;    0.00;0;ENDLINE
LINE;14.44;73.98;70.40;0.00; 0.36;  0.95;  -2.50;    0.00;0;ENDLINE
LINE;14.45;73.99;70.40;0.00; 0.36;  0.93;  -2.49;    0.00;0;ENDLINE
LINE;14.46;74.00;70.41;0.00; 0.36;  0.90;  -2.48;    0.00;0;ENDLINE
LINE;14.47;74.01;70.41;0.00; 0.36;  0.88;  -2.48;    0.00;0;ENDLINE
LINE;14.48;74.02;70.41;0.00; 0.36;  0.85;  -2.47;    0.00;0;ENDLINE
LINE;14.49;74.02;70.42;0.00; 0.36;  0.83;  -2.46;    0.00;0;ENDLINE
LINE;14.50;74.03;70.42;0.00; 0.36;  0.80;  -2.45;    0.00;0;ENDLINE
LINE;14.51;74.04;70.42;0.00; 0.36;  0.78;  -2.44;    0.00;0;ENDLINE
LINE;14.52;74.05;70.43;0.00; 0.36;  0.75;  -2.43;    0.00;0;ENDLINE
LINE;14.53;74.05;70.43;0.00; 0.36;  0.73;  -2.42;    0.00;0;ENDLINE
LINE;14.54;74.06;70.43;0.00; 0.36;  0.70;  -2.42;    0.00;0;ENDLINE
LINE;14.55;74.07;70.43;0.00; 0.36;  0.68;  -2.41;    0.00;0;ENDLINE
LINE;14.56;74.07;70.44;0.00; 0.36;  0.66;  -2.40;    0.00;0;ENDLINE
LINE;14.57;74.08;70.44;0.00; 0.36;  0.63;  -2.39;    0.00;0;ENDLINE
LINE;14.58;74.09;70.44;0.00; 0.36;  0.61;  -2.38;    0.00;0;ENDLINE
LINE;14.59;74.09;70.44;0.00; 0.36;  0.58;  -2.37;    0.00;0;ENDLINE
LINE;14.60;74.10;70.44;0.00; 0.36;  0.56;  -2.36;    0.00;0;ENDLINE
LINE;14.61;74.10;70.45;0.00; 0.36;  0.54;  -2.35;    0.00;0;ENDLINE
LINE;14.62;74.11;70.45;0.00; 0.36;  0.51;  -2.34;    0.00;0;ENDLINE
LINE;14.63;74.11;70.45;0.00; 0.36;  0.49;  -2.33;    0.00;0;ENDLINE
LINE;14.64;74.12;70.45;0.00; 0.36;  0.47;  -2.33;    0.00;0;ENDLINE
LINE;14.65;74.12;70.45;0.00; 0.36;  0.44;  -2.32;    0.00;0;ENDLINE
LINE;14.66;74.12;70.45;0.00; 0.36;  0.42;  -2.31;    0.00;0;ENDLINE
LINE;14.67;74.13;70.46;0.00; 0.36;  0.40;  -2.30;    0.00;0;ENDLINE
LINE;14.68;74.13;70.46;0.00; 0.36;  0.37;  -2.29;    0.00;0;ENDLINE
LINE;14.69;74.13;70.46;0.00; 0.36;  0.35;  -2.28;    0.00;0;ENDLINE
LINE;14.70;74.14;70.46;0.00; 0.36;  0.33;  -2.27;    0.00;0;ENDLINE
LINE;14.71;74.14;70.46;0.00; 0.36;  0.31;  -2.26;    0.00;0;ENDLINE
LINE;14.72;74.14;70.46;0.00; 0.36;  0.28;  -2.25;    0.00;0;ENDLINE
LINE;14.73;74.15;70.46;0.00; 0.36;  0.26;  -2.24;    0.00;0;ENDLINE
LINE;14.74;74.15;70.46;0.00; 0.36;  0.24;  -2.23;    0.00;0;ENDLINE
LINE;14.75;74.15;70.46;0.00; 0.36;  0.22;  -2.22;    0.00;0;ENDLINE
LINE;14.76;74.15;70.47;0.00; 0.36;  0.19;  -2.21;    0.00;0;ENDLINE
LINE;14.77;74.15;70.47;0.00; 0.36;  0.17;  -2.20;    0.00;0;ENDLINE
LINE;14.78;74.16;70.47;0.00; 0.36;  0.15;  -2.20;    0.00;0;ENDLINE
LINE;14.79;74.16;70.47;0.00; 0.36;  0.13;  -2.19;    0.00;0;ENDLINE
LINE;14.80;74.16;70.47;0.00; 0.36;  0.11;  -2.18;    0.00;0;ENDLINE
LINE;14.81;74.16;70.47;0.00; 0.36;  0.08;  -2.17;    0.00;0;ENDLINE
LINE;14.82;74.16;70.47;0.00; 0.36;  0.06;  -2.15;    0.00;0;ENDLINE
LINE;14.83;74.16;70.47;0.00; 0.36;  0.04;  -2.04;    0.00;0;ENDLINE
LINE;14.84;74.16;70.47;0.00; 0.36;  0.02;  -1.62;    0.00;0;ENDLINE
LINE;14.85;74.16;70.47;0.00; 0.36;  0.00;  -0.71;    0.00;0;ENDLINE
LINE;14.86;74.16;70.47;0.00; 0.36;  0.00;  -0.17;    0.00;0;ENDLINE
LINE;14.87;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;14.88;74.16;70.47;0.00; 0.36;  0.00;   0.10;    0.00;0;ENDLINE
LINE;14.89;74.16;70.47;0.00; 0.36;  0.00;   0.14;    0.00;0;ENDLINE
LINE;14.90;74.16;70.47;0.00; 0.36;  0.00;   0.15;    0.00;0;ENDLINE
LINE;14.91;74.16;70.47;0.00; 0.36;  0.00;   0.14;    0.00;0;ENDLINE
LINE;14.92;74.16;70.47;0.00; 0.36;  0.00;   0.12;    0.00;0;ENDLINE
LINE;14.93;74.16;70.47;0.00; 0.36;  0.00;   0.10;    0.00;0;ENDLINE
LINE;14.94;74.16;70.47;0.00; 0.36;  0.00;   0.07;    0.00;0;ENDLINE
LINE;14.95;74.16;70.47;0.00; 0.36;  0.00;   0.04;    0.00;0;ENDLINE
LINE;14.96;74.16;70.47;0.00; 0.36;  0.00;   0.01;    0.00;0;ENDLINE
LINE;14.97;74.16;70.47;0.00; 0.36;  0.00;  -0.01;    0.00;0;ENDLINE
LINE;14.98;74.16;70.47;0.00; 0.36;  0.00;  -0.03;    0.00;0;ENDLINE
LINE;14.99;74.16;70.47;0.00; 0.36;  0.00;  -0.05;    0.00;0;ENDLINE
LINE;15.00;74.16;70.47;0.00; 0.36;  0.00;  -0.05;    0.00;0;ENDLINE
LINE;15.01;74.16;70.47;0.00; 0.36;  0.00;  -0.06;    0.00;0;ENDLINE
LINE;15.02;74.16;70.47;0.00; 0.36;  0.00;  -0.06;    0.00;0;ENDLINE
LINE;15.03;74.16;70.47;0.00; 0.36;  0.00;  -0.05;    0.00;0;ENDLINE
LINE;15.04;74.16;70.47;0.00; 0.36;  0.00;  -0.04;    0.00;0;ENDLINE
LINE;15.05;74.16;70.47;0.00; 0.36;  0.00;  -0.03;    0.00;0;ENDLINE
LINE;15.06;74.16;70.47;0.00; 0.36;  0.00;  -0.02;    0.00;0;ENDLINE
LINE;15.07;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.08;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.09;74.16;70.47;0.00; 0.36;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.10;74.16;70.47;0.00; 0.36;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.11;74.16;70.47;0.00; 0.36;  0.00;   0.02;    0.00;0;ENDLINE
LINE;15.12;74.16;70.47;0.00; 0.36;  0.00;   0.02;    0.00;0;ENDLINE
LINE;15.13;74.16;70.47;0.00; 0.36;  0.00;   0.02;    0.00;0;ENDLINE
LINE;15.14;74.16;70.47;0.00; 0.36;  0.00;   0.02;    0.00;0;ENDLINE
LINE;15.15;74.16;70.47;0.00; 0.36;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.16;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.17;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.18;74.16;70.47;0.00; 0.36;  0.00;  -0.01;    0.00;0;ENDLINE
LINE;15.19;74.16;70.47;0.00; 0.36;  0.00;  -0.02;    0.00;0;ENDLINE
LINE;15.20;74.16;70.47;0.00; 0.36;  0.00;  -0.03;    0.00;0;ENDLINE
LINE;15.21;74.16;70.47;0.00; 0.36;  0.00;  -0.04;    0.00;0;ENDLINE
LINE;15.22;74.16;70.47;0.00; 0.36;  0.00;  -0.04;    0.00;0;ENDLINE
LINE;15.23;74.16;70.47;0.00; 0.36;  0.00;  -0.05;    0.00;0;ENDLINE
LINE;15.24;74.16;70.47;0.00; 0.36;  0.00;  -0.05;    0.00;0;ENDLINE
LINE;15.25;74.16;70.47;0.00; 0.36;  0.00;  -0.04;    0.00;0;ENDLINE
LINE;15.26;74.16;70.47;0.00; 0.36;  0.00;  -0.04;    0.00;0;ENDLINE
LINE;15.27;74.16;70.47;0.00; 0.36;  0.00;  -0.03;    0.00;0;ENDLINE
LINE;15.28;74.16;70.47;0.00; 0.36;  0.00;  -0.02;    0.00;0;ENDLINE
LINE;15.29;74.16;70.47;0.00; 0.36;  0.00;  -0.01;    0.00;0;ENDLINE
LINE;15.30;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.31;74.16;70.47;0.00; 0.36;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.32;74.16;70.47;0.00; 0.36;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.33;74.16;70.47;0.00; 0.36;  0.00;   0.02;    0.00;0;ENDLINE
LINE;15.34;74.16;70.47;0.00; 0.36;  0.00;   0.02;    0.00;0;ENDLINE
LINE;15.35;74.16;70.47;0.00; 0.36;  0.00;   0.03;    0.00;0;ENDLINE
LINE;15.36;74.16;70.47;0.00; 0.36;  0.00;   0.03;    0.00;0;ENDLINE
LINE;15.37;74.16;70.47;0.00; 0.36;  0.00;   0.03;    0.00;0;ENDLINE
LINE;15.38;74.16;70.47;0.00; 0.36;  0.00;   0.03;    0.00;0;ENDLINE
LINE;15.39;74.16;70.47;0.00; 0.36;  0.00;   0.03;    0.00;0;ENDLINE
LINE;15.40;74.16;70.47;0.00; 0.36;  0.00;   0.03;    0.00;0;ENDLINE
LINE;15.41;74.16;70.47;0.00; 0.36;  0.00;   0.02;    0.00;0;ENDLINE
LINE;15.42;74.16;70.47;0.00; 0.36;  0.00;   0.02;    0.00;0;ENDLINE
LINE;15.43;74.16;70.47;0.00; 0.36;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.44;74.16;70.47;0.00; 0.36;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.45;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.46;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.47;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.48;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.49;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.50;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.51;74.16;70.47;0.00; 0.36;  0.00;  -0.01;    0.00;0;ENDLINE
LINE;15.52;74.16;70.47;0.00; 0.36;  0.00;  -0.01;    0.00;0;ENDLINE
LINE;15.53;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.54;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.55;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.56;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.57;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.58;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.59;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.60;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.61;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.62;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.63;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.64;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.65;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.66;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.67;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.68;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.69;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.70;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.71;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.72;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.73;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.74;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.75;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.76;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.77;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.78;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.79;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.80;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.81;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.82;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.83;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.84;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.85;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.86;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.87;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.88;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.89;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.90;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.91;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.92;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.93;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.94;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.95;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.96;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.97;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.98;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.99;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.00;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.01;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.02;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.03;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.04;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.05;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.06;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.07;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.08;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.09;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.10;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.11;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.12;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.13;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.14;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.15;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.16;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.17;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.18;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.19;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.20;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.21;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.22;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.23;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.24;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.25;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.26;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.27;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.28;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.29;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.30;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.31;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.32;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.33;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.34;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.35;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.36;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.37;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.38;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.39;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.40;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.41;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.42;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.43;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.44;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.45;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.46;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.47;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.48;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.49;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.50;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.51;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.52;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.53;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.54;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.55;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.56;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.57;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.58;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.59;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.60;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.61;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.62;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.63;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.64;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.65;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.66;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.67;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.68;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.69;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.70;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.71;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.72;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.73;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.74;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.75;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.76;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.77;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.78;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.79;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.80;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.81;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.82;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.83;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.84;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.85;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.86;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.87;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.88;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.89;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.90;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
