TRAJECTORY;ASTAGarageSquare_fellow_1;0.1;1809;;;;;;;
LINE;11.28;56.71;76.70;0.00; 0.32;  5.53;   0.14;    0.02;0;ENDLINE
LINE;11.29;56.76;76.72;0.00; 0.32;  5.53;   0.14;    0.01;0;ENDLINE
LINE;11.30;56.81;76.74;0.00; 0.32;  5.53;   0.13;    0.01;0;ENDLINE
LINE;11.31;56.86;76.76;0.00; 0.32;  5.53;   0.13;    0.01;0;ENDLINE
LINE;11.32;56.91;76.78;0.00; 0.32;  5.53;   0.13;    0.01;0;ENDLINE
LINE;11.33;56.96;76.80;0.00; 0.33;  5.54;   0.13;    0.01;0;ENDLINE
LINE;11.34;57.02;76.82;0.00; 0.33;  5.54;   0.13;    0.01;0;ENDLINE
LINE;11.35;57.07;76.84;0.00; 0.33;  5.54;   0.13;    0.01;0;ENDLINE
LINE;11.36;57.12;76.86;0.00; 0.33;  5.54;   0.13;    0.01;0;ENDLINE
LINE;11.37;57.17;76.88;0.00; 0.33;  5.54;   0.13;    0.01;0;ENDLINE
LINE;11.38;57.22;76.90;0.00; 0.33;  5.54;   0.12;    0.01;0;ENDLINE
LINE;11.39;57.28;76.92;0.00; 0.33;  5.54;   0.12;    0.01;0;ENDLINE
LINE;11.40;57.33;76.94;0.00; 0.33;  5.54;   0.12;    0.01;0;ENDLINE
LINE;11.41;57.38;76.96;0.00; 0.33;  5.55;   0.12;    0.01;0;ENDLINE
LINE;11.42;57.43;76.98;0.00; 0.33;  5.55;   0.12;    0.01;0;ENDLINE
LINE;11.43;57.48;77.00;0.00; 0.33;  5.55;   0.12;    0.01;0;ENDLINE
LINE;11.44;57.53;77.02;0.00; 0.33;  5.55;   0.12;    0.01;0;ENDLINE
LINE;11.45;57.59;77.04;0.00; 0.33;  5.55;   0.12;    0.01;0;ENDLINE
LINE;11.46;57.64;77.06;0.00; 0.33;  5.55;   0.12;    0.01;0;ENDLINE
LINE;11.47;57.69;77.08;0.00; 0.33;  5.55;   0.11;    0.01;0;ENDLINE
LINE;11.48;57.74;77.10;0.00; 0.33;  5.55;   0.11;    0.01;0;ENDLINE
LINE;11.49;57.79;77.12;0.00; 0.34;  5.56;   0.11;    0.01;0;ENDLINE
LINE;11.50;57.85;77.14;0.00; 0.34;  5.56;   0.11;    0.01;0;ENDLINE
LINE;11.51;57.90;77.15;0.00; 0.34;  5.56;   0.11;    0.01;0;ENDLINE
LINE;11.52;57.95;77.17;0.00; 0.34;  5.56;   0.11;    0.01;0;ENDLINE
LINE;11.53;58.00;77.19;0.00; 0.34;  5.56;   0.11;    0.01;0;ENDLINE
LINE;11.54;58.05;77.21;0.00; 0.34;  5.56;   0.11;    0.01;0;ENDLINE
LINE;11.55;58.11;77.23;0.00; 0.34;  5.56;   0.11;    0.01;0;ENDLINE
LINE;11.56;58.16;77.25;0.00; 0.34;  5.56;   0.10;    0.01;0;ENDLINE
LINE;11.57;58.21;77.27;0.00; 0.34;  5.56;   0.10;    0.01;0;ENDLINE
LINE;11.58;58.26;77.29;0.00; 0.34;  5.57;   0.10;    0.01;0;ENDLINE
LINE;11.59;58.31;77.31;0.00; 0.34;  5.57;   0.10;    0.01;0;ENDLINE
LINE;11.60;58.37;77.33;0.00; 0.34;  5.57;   0.10;    0.01;0;ENDLINE
LINE;11.61;58.42;77.35;0.00; 0.34;  5.57;   0.10;    0.01;0;ENDLINE
LINE;11.62;58.47;77.37;0.00; 0.34;  5.57;   0.10;    0.01;0;ENDLINE
LINE;11.63;58.52;77.39;0.00; 0.34;  5.57;   0.10;    0.01;0;ENDLINE
LINE;11.64;58.58;77.41;0.00; 0.34;  5.57;   0.10;    0.01;0;ENDLINE
LINE;11.65;58.63;77.43;0.00; 0.34;  5.57;   0.10;    0.01;0;ENDLINE
LINE;11.66;58.68;77.45;0.00; 0.34;  5.57;   0.09;    0.01;0;ENDLINE
LINE;11.67;58.73;77.47;0.00; 0.34;  5.57;   0.09;    0.01;0;ENDLINE
LINE;11.68;58.78;77.49;0.00; 0.34;  5.58;   0.09;    0.01;0;ENDLINE
LINE;11.69;58.84;77.51;0.00; 0.34;  5.58;   0.09;    0.01;0;ENDLINE
LINE;11.70;58.89;77.53;0.00; 0.34;  5.58;   0.09;    0.01;0;ENDLINE
LINE;11.71;58.94;77.55;0.00; 0.35;  5.58;   0.09;    0.01;0;ENDLINE
LINE;11.72;58.99;77.57;0.00; 0.35;  5.58;   0.09;    0.01;0;ENDLINE
LINE;11.73;59.04;77.59;0.00; 0.35;  5.58;   0.09;    0.01;0;ENDLINE
LINE;11.74;59.10;77.61;0.00; 0.35;  5.58;   0.09;    0.01;0;ENDLINE
LINE;11.75;59.15;77.63;0.00; 0.35;  5.58;   0.08;    0.01;0;ENDLINE
LINE;11.76;59.20;77.65;0.00; 0.35;  5.58;   0.08;    0.01;0;ENDLINE
LINE;11.77;59.25;77.67;0.00; 0.35;  5.58;   0.08;    0.01;0;ENDLINE
LINE;11.78;59.31;77.69;0.00; 0.35;  5.58;   0.08;    0.01;0;ENDLINE
LINE;11.79;59.36;77.71;0.00; 0.35;  5.58;   0.08;    0.01;0;ENDLINE
LINE;11.80;59.41;77.73;0.00; 0.35;  5.59;   0.08;    0.00;0;ENDLINE
LINE;11.81;59.46;77.75;0.00; 0.35;  5.59;   0.08;    0.00;0;ENDLINE
LINE;11.82;59.51;77.77;0.00; 0.35;  5.59;   0.08;    0.00;0;ENDLINE
LINE;11.83;59.57;77.78;0.00; 0.35;  5.59;   0.08;    0.00;0;ENDLINE
LINE;11.84;59.62;77.80;0.00; 0.35;  5.59;   0.07;    0.00;0;ENDLINE
LINE;11.85;59.67;77.82;0.00; 0.35;  5.59;   0.07;    0.00;0;ENDLINE
LINE;11.86;59.72;77.84;0.00; 0.35;  5.59;   0.07;    0.00;0;ENDLINE
LINE;11.87;59.78;77.86;0.00; 0.35;  5.59;   0.07;    0.00;0;ENDLINE
LINE;11.88;59.83;77.88;0.00; 0.35;  5.59;   0.07;    0.00;0;ENDLINE
LINE;11.89;59.88;77.90;0.00; 0.35;  5.59;   0.07;    0.00;0;ENDLINE
LINE;11.90;59.93;77.92;0.00; 0.35;  5.59;   0.07;    0.00;0;ENDLINE
LINE;11.91;59.99;77.94;0.00; 0.35;  5.59;   0.07;    0.00;0;ENDLINE
LINE;11.92;60.04;77.96;0.00; 0.35;  5.59;   0.07;    0.00;0;ENDLINE
LINE;11.93;60.09;77.98;0.00; 0.35;  5.59;   0.07;    0.00;0;ENDLINE
LINE;11.94;60.14;78.00;0.00; 0.35;  5.60;   0.06;    0.00;0;ENDLINE
LINE;11.95;60.19;78.02;0.00; 0.35;  5.60;   0.06;    0.00;0;ENDLINE
LINE;11.96;60.25;78.04;0.00; 0.35;  5.60;   0.06;    0.00;0;ENDLINE
LINE;11.97;60.30;78.06;0.00; 0.35;  5.60;   0.06;    0.00;0;ENDLINE
LINE;11.98;60.35;78.08;0.00; 0.35;  5.60;   0.06;    0.00;0;ENDLINE
LINE;11.99;60.40;78.10;0.00; 0.35;  5.60;   0.06;    0.00;0;ENDLINE
LINE;12.00;60.46;78.12;0.00; 0.35;  5.60;   0.06;    0.00;0;ENDLINE
LINE;12.01;60.51;78.14;0.00; 0.35;  5.60;   0.06;    0.00;0;ENDLINE
LINE;12.02;60.56;78.16;0.00; 0.35;  5.60;   0.06;    0.00;0;ENDLINE
LINE;12.03;60.61;78.18;0.00; 0.35;  5.60;   0.06;    0.00;0;ENDLINE
LINE;12.04;60.67;78.20;0.00; 0.35;  5.60;   0.06;    0.00;0;ENDLINE
LINE;12.05;60.72;78.22;0.00; 0.35;  5.60;   0.06;    0.00;0;ENDLINE
LINE;12.06;60.77;78.24;0.00; 0.35;  5.60;   0.05;    0.00;0;ENDLINE
LINE;12.07;60.82;78.26;0.00; 0.35;  5.60;   0.05;    0.00;0;ENDLINE
LINE;12.08;60.88;78.28;0.00; 0.35;  5.60;   0.05;    0.00;0;ENDLINE
LINE;12.09;60.93;78.30;0.00; 0.35;  5.60;   0.05;    0.00;0;ENDLINE
LINE;12.10;60.98;78.32;0.00; 0.35;  5.60;   0.05;    0.00;0;ENDLINE
LINE;12.11;61.03;78.34;0.00; 0.35;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.12;61.09;78.36;0.00; 0.35;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.13;61.14;78.38;0.00; 0.35;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.14;61.19;78.40;0.00; 0.35;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.15;61.24;78.42;0.00; 0.35;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.16;61.30;78.44;0.00; 0.35;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.17;61.35;78.46;0.00; 0.36;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.18;61.40;78.48;0.00; 0.36;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.19;61.45;78.50;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.20;61.51;78.52;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.21;61.56;78.54;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.22;61.61;78.56;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.23;61.66;78.58;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.24;61.72;78.60;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.25;61.77;78.62;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.26;61.82;78.64;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.27;61.87;78.66;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.28;61.93;78.68;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.29;61.98;78.70;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.30;62.03;78.72;0.00; 0.36;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.31;62.08;78.73;0.00; 0.36;  5.61;   0.03;    0.00;0;ENDLINE
LINE;12.32;62.14;78.75;0.00; 0.36;  5.61;   0.03;    0.00;0;ENDLINE
LINE;12.33;62.19;78.77;0.00; 0.36;  5.61;   0.03;    0.00;0;ENDLINE
LINE;12.34;62.24;78.79;0.00; 0.36;  5.61;   0.03;    0.00;0;ENDLINE
LINE;12.35;62.29;78.81;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.36;62.35;78.83;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.37;62.40;78.85;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.38;62.45;78.87;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.39;62.50;78.89;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.40;62.56;78.91;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.41;62.61;78.93;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.42;62.66;78.95;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.43;62.71;78.97;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.44;62.77;78.99;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.45;62.82;79.01;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.46;62.87;79.03;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.47;62.92;79.05;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.48;62.98;79.07;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.49;63.03;79.09;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.50;63.08;79.11;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.51;63.13;79.13;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.52;63.19;79.15;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.53;63.24;79.17;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.54;63.29;79.19;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.55;63.34;79.21;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.56;63.40;79.23;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.57;63.45;79.25;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.58;63.50;79.27;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.59;63.55;79.29;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.60;63.61;79.31;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.61;63.66;79.33;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.62;63.71;79.35;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.63;63.76;79.37;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.64;63.82;79.39;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.65;63.87;79.41;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.66;63.92;79.43;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.67;63.98;79.45;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.68;64.03;79.47;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.69;64.08;79.49;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.70;64.13;79.51;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.71;64.19;79.53;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.72;64.24;79.55;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.73;64.29;79.57;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.74;64.34;79.59;0.00; 0.36;  5.62;  -0.02;    0.00;0;ENDLINE
LINE;12.75;64.40;79.61;0.00; 0.36;  5.62;  -0.19;    0.00;0;ENDLINE
LINE;12.76;64.45;79.63;0.00; 0.36;  5.62;  -0.39;    0.00;0;ENDLINE
LINE;12.77;64.50;79.65;0.00; 0.36;  5.62;  -0.55;    0.00;0;ENDLINE
LINE;12.78;64.55;79.67;0.00; 0.36;  5.61;  -0.74;    0.00;0;ENDLINE
LINE;12.79;64.61;79.69;0.00; 0.36;  5.60;  -0.95;    0.00;0;ENDLINE
LINE;12.80;64.66;79.71;0.00; 0.36;  5.59;  -1.12;    0.00;0;ENDLINE
LINE;12.81;64.71;79.73;0.00; 0.36;  5.58;  -1.25;    0.00;0;ENDLINE
LINE;12.82;64.76;79.75;0.00; 0.36;  5.57;  -1.39;    0.00;0;ENDLINE
LINE;12.83;64.81;79.77;0.00; 0.36;  5.56;  -1.52;    0.00;0;ENDLINE
LINE;12.84;64.87;79.79;0.00; 0.36;  5.54;  -1.62;    0.00;0;ENDLINE
LINE;12.85;64.92;79.81;0.00; 0.36;  5.53;  -1.72;    0.00;0;ENDLINE
LINE;12.86;64.97;79.83;0.00; 0.36;  5.51;  -1.82;    0.00;0;ENDLINE
LINE;12.87;65.02;79.84;0.00; 0.36;  5.49;  -1.90;    0.00;0;ENDLINE
LINE;12.88;65.07;79.86;0.00; 0.36;  5.47;  -1.97;    0.00;0;ENDLINE
LINE;12.89;65.12;79.88;0.00; 0.36;  5.45;  -2.04;    0.00;0;ENDLINE
LINE;12.90;65.17;79.90;0.00; 0.36;  5.43;  -2.11;    0.00;0;ENDLINE
LINE;12.91;65.23;79.92;0.00; 0.36;  5.41;  -2.17;    0.00;0;ENDLINE
LINE;12.92;65.28;79.94;0.00; 0.36;  5.39;  -2.23;    0.00;0;ENDLINE
LINE;12.93;65.33;79.96;0.00; 0.36;  5.37;  -2.28;    0.00;0;ENDLINE
LINE;12.94;65.38;79.98;0.00; 0.36;  5.34;  -2.33;    0.00;0;ENDLINE
LINE;12.95;65.43;80.00;0.00; 0.36;  5.32;  -2.38;    0.00;0;ENDLINE
LINE;12.96;65.48;80.02;0.00; 0.36;  5.30;  -2.42;    0.00;0;ENDLINE
LINE;12.97;65.53;80.03;0.00; 0.36;  5.27;  -2.46;    0.00;0;ENDLINE
LINE;12.98;65.57;80.05;0.00; 0.36;  5.25;  -2.50;    0.00;0;ENDLINE
LINE;12.99;65.62;80.07;0.00; 0.36;  5.22;  -2.54;    0.00;0;ENDLINE
LINE;13.00;65.67;80.09;0.00; 0.36;  5.20;  -2.57;    0.00;0;ENDLINE
LINE;13.01;65.72;80.11;0.00; 0.36;  5.17;  -2.60;    0.00;0;ENDLINE
LINE;13.02;65.77;80.13;0.00; 0.36;  5.15;  -2.63;    0.00;0;ENDLINE
LINE;13.03;65.82;80.14;0.00; 0.36;  5.12;  -2.67;    0.00;0;ENDLINE
LINE;13.04;65.86;80.16;0.00; 0.36;  5.09;  -2.70;    0.00;0;ENDLINE
LINE;13.05;65.91;80.18;0.00; 0.36;  5.07;  -2.73;    0.00;0;ENDLINE
LINE;13.06;65.96;80.20;0.00; 0.36;  5.04;  -2.76;    0.00;0;ENDLINE
LINE;13.07;66.01;80.22;0.00; 0.36;  5.01;  -2.78;    0.00;0;ENDLINE
LINE;13.08;66.05;80.23;0.00; 0.36;  4.98;  -2.81;    0.00;0;ENDLINE
LINE;13.09;66.10;80.25;0.00; 0.36;  4.95;  -2.83;    0.00;0;ENDLINE
LINE;13.10;66.15;80.27;0.00; 0.36;  4.93;  -2.86;    0.00;0;ENDLINE
LINE;13.11;66.19;80.29;0.00; 0.36;  4.90;  -2.88;    0.00;0;ENDLINE
LINE;13.12;66.24;80.30;0.00; 0.36;  4.87;  -2.90;    0.00;0;ENDLINE
LINE;13.13;66.28;80.32;0.00; 0.36;  4.84;  -2.92;    0.00;0;ENDLINE
LINE;13.14;66.33;80.34;0.00; 0.36;  4.81;  -2.94;    0.00;0;ENDLINE
LINE;13.15;66.37;80.35;0.00; 0.36;  4.78;  -2.96;    0.00;0;ENDLINE
LINE;13.16;66.42;80.37;0.00; 0.36;  4.75;  -2.98;    0.00;0;ENDLINE
LINE;13.17;66.46;80.39;0.00; 0.36;  4.72;  -3.00;    0.00;0;ENDLINE
LINE;13.18;66.51;80.40;0.00; 0.36;  4.69;  -3.01;    0.00;0;ENDLINE
LINE;13.19;66.55;80.42;0.00; 0.36;  4.66;  -3.02;    0.00;0;ENDLINE
LINE;13.20;66.59;80.44;0.00; 0.36;  4.63;  -3.04;    0.00;0;ENDLINE
LINE;13.21;66.64;80.45;0.00; 0.36;  4.60;  -3.05;    0.00;0;ENDLINE
LINE;13.22;66.68;80.47;0.00; 0.36;  4.57;  -3.06;    0.00;0;ENDLINE
LINE;13.23;66.72;80.49;0.00; 0.36;  4.54;  -3.07;    0.00;0;ENDLINE
LINE;13.24;66.76;80.50;0.00; 0.36;  4.51;  -3.08;    0.00;0;ENDLINE
LINE;13.25;66.81;80.52;0.00; 0.36;  4.48;  -3.08;    0.00;0;ENDLINE
LINE;13.26;66.85;80.53;0.00; 0.36;  4.45;  -3.09;    0.00;0;ENDLINE
LINE;13.27;66.89;80.55;0.00; 0.36;  4.42;  -3.10;    0.00;0;ENDLINE
LINE;13.28;66.93;80.57;0.00; 0.36;  4.39;  -3.10;    0.00;0;ENDLINE
LINE;13.29;66.97;80.58;0.00; 0.36;  4.35;  -3.11;    0.00;0;ENDLINE
LINE;13.30;67.01;80.60;0.00; 0.36;  4.32;  -3.11;    0.00;0;ENDLINE
LINE;13.31;67.05;80.61;0.00; 0.36;  4.29;  -3.12;    0.00;0;ENDLINE
LINE;13.32;67.09;80.63;0.00; 0.36;  4.26;  -3.12;    0.00;0;ENDLINE
LINE;13.33;67.13;80.64;0.00; 0.36;  4.23;  -3.12;    0.00;0;ENDLINE
LINE;13.34;67.17;80.66;0.00; 0.36;  4.20;  -3.12;    0.00;0;ENDLINE
LINE;13.35;67.21;80.67;0.00; 0.36;  4.17;  -3.13;    0.00;0;ENDLINE
LINE;13.36;67.25;80.69;0.00; 0.36;  4.14;  -3.13;    0.00;0;ENDLINE
LINE;13.37;67.29;80.70;0.00; 0.36;  4.11;  -3.13;    0.00;0;ENDLINE
LINE;13.38;67.33;80.71;0.00; 0.36;  4.07;  -3.13;    0.00;0;ENDLINE
LINE;13.39;67.36;80.73;0.00; 0.36;  4.04;  -3.14;    0.00;0;ENDLINE
LINE;13.40;67.40;80.74;0.00; 0.36;  4.01;  -3.14;    0.00;0;ENDLINE
LINE;13.41;67.44;80.76;0.00; 0.36;  3.98;  -3.16;    0.00;0;ENDLINE
LINE;13.42;67.48;80.77;0.00; 0.36;  3.95;  -3.17;    0.00;0;ENDLINE
LINE;13.43;67.51;80.79;0.00; 0.36;  3.92;  -3.18;    0.00;0;ENDLINE
LINE;13.44;67.55;80.80;0.00; 0.36;  3.88;  -3.19;    0.00;0;ENDLINE
LINE;13.45;67.59;80.81;0.00; 0.36;  3.85;  -3.20;    0.00;0;ENDLINE
LINE;13.46;67.62;80.83;0.00; 0.36;  3.82;  -3.20;    0.00;0;ENDLINE
LINE;13.47;67.66;80.84;0.00; 0.36;  3.79;  -3.21;    0.00;0;ENDLINE
LINE;13.48;67.69;80.85;0.00; 0.36;  3.76;  -3.21;    0.00;0;ENDLINE
LINE;13.49;67.73;80.87;0.00; 0.36;  3.72;  -3.22;    0.00;0;ENDLINE
LINE;13.50;67.76;80.88;0.00; 0.36;  3.69;  -3.22;    0.00;0;ENDLINE
LINE;13.51;67.80;80.89;0.00; 0.36;  3.66;  -3.23;    0.00;0;ENDLINE
LINE;13.52;67.83;80.90;0.00; 0.36;  3.63;  -3.23;    0.00;0;ENDLINE
LINE;13.53;67.86;80.92;0.00; 0.36;  3.60;  -3.23;    0.00;0;ENDLINE
LINE;13.54;67.90;80.93;0.00; 0.36;  3.56;  -3.23;    0.00;0;ENDLINE
LINE;13.55;67.93;80.94;0.00; 0.36;  3.53;  -3.24;    0.00;0;ENDLINE
LINE;13.56;67.96;80.96;0.00; 0.36;  3.50;  -3.24;    0.00;0;ENDLINE
LINE;13.57;68.00;80.97;0.00; 0.36;  3.47;  -3.24;    0.00;0;ENDLINE
LINE;13.58;68.03;80.98;0.00; 0.36;  3.43;  -3.24;    0.00;0;ENDLINE
LINE;13.59;68.06;80.99;0.00; 0.36;  3.40;  -3.24;    0.00;0;ENDLINE
LINE;13.60;68.09;81.00;0.00; 0.36;  3.37;  -3.24;    0.00;0;ENDLINE
LINE;13.61;68.12;81.02;0.00; 0.36;  3.34;  -3.24;    0.00;0;ENDLINE
LINE;13.62;68.15;81.03;0.00; 0.36;  3.30;  -3.23;    0.00;0;ENDLINE
LINE;13.63;68.19;81.04;0.00; 0.36;  3.27;  -3.22;    0.00;0;ENDLINE
LINE;13.64;68.22;81.05;0.00; 0.36;  3.24;  -3.21;    0.00;0;ENDLINE
LINE;13.65;68.25;81.06;0.00; 0.36;  3.21;  -3.20;    0.00;0;ENDLINE
LINE;13.66;68.28;81.07;0.00; 0.36;  3.18;  -3.19;    0.00;0;ENDLINE
LINE;13.67;68.31;81.08;0.00; 0.36;  3.14;  -3.19;    0.00;0;ENDLINE
LINE;13.68;68.33;81.10;0.00; 0.36;  3.11;  -3.18;    0.00;0;ENDLINE
LINE;13.69;68.36;81.11;0.00; 0.36;  3.08;  -3.18;    0.00;0;ENDLINE
LINE;13.70;68.39;81.12;0.00; 0.36;  3.05;  -3.17;    0.00;0;ENDLINE
LINE;13.71;68.42;81.13;0.00; 0.36;  3.02;  -3.17;    0.00;0;ENDLINE
LINE;13.72;68.45;81.14;0.00; 0.36;  2.98;  -3.16;    0.00;0;ENDLINE
LINE;13.73;68.48;81.15;0.00; 0.36;  2.95;  -3.16;    0.00;0;ENDLINE
LINE;13.74;68.50;81.16;0.00; 0.36;  2.92;  -3.15;    0.00;0;ENDLINE
LINE;13.75;68.53;81.17;0.00; 0.36;  2.89;  -3.15;    0.00;0;ENDLINE
LINE;13.76;68.56;81.18;0.00; 0.36;  2.86;  -3.14;    0.00;0;ENDLINE
LINE;13.77;68.58;81.19;0.00; 0.36;  2.83;  -3.14;    0.00;0;ENDLINE
LINE;13.78;68.61;81.20;0.00; 0.36;  2.80;  -3.14;    0.00;0;ENDLINE
LINE;13.79;68.64;81.21;0.00; 0.36;  2.76;  -3.13;    0.00;0;ENDLINE
LINE;13.80;68.66;81.22;0.00; 0.36;  2.73;  -3.13;    0.00;0;ENDLINE
LINE;13.81;68.69;81.23;0.00; 0.36;  2.70;  -3.12;    0.00;0;ENDLINE
LINE;13.82;68.71;81.24;0.00; 0.36;  2.67;  -3.12;    0.00;0;ENDLINE
LINE;13.83;68.74;81.25;0.00; 0.36;  2.64;  -3.11;    0.00;0;ENDLINE
LINE;13.84;68.76;81.26;0.00; 0.36;  2.61;  -3.10;    0.00;0;ENDLINE
LINE;13.85;68.79;81.27;0.00; 0.36;  2.58;  -3.09;    0.00;0;ENDLINE
LINE;13.86;68.81;81.27;0.00; 0.36;  2.55;  -3.06;    0.00;0;ENDLINE
LINE;13.87;68.83;81.28;0.00; 0.36;  2.52;  -3.03;    0.00;0;ENDLINE
LINE;13.88;68.86;81.29;0.00; 0.36;  2.49;  -3.01;    0.00;0;ENDLINE
LINE;13.89;68.88;81.30;0.00; 0.36;  2.46;  -3.00;    0.00;0;ENDLINE
LINE;13.90;68.90;81.31;0.00; 0.36;  2.43;  -3.00;    0.00;0;ENDLINE
LINE;13.91;68.93;81.32;0.00; 0.36;  2.40;  -3.00;    0.00;0;ENDLINE
LINE;13.92;68.95;81.33;0.00; 0.36;  2.37;  -2.99;    0.00;0;ENDLINE
LINE;13.93;68.97;81.34;0.00; 0.36;  2.34;  -2.98;    0.00;0;ENDLINE
LINE;13.94;68.99;81.34;0.00; 0.36;  2.31;  -2.95;    0.00;0;ENDLINE
LINE;13.95;69.01;81.35;0.00; 0.36;  2.28;  -2.93;    0.00;0;ENDLINE
LINE;13.96;69.03;81.36;0.00; 0.36;  2.25;  -2.91;    0.00;0;ENDLINE
LINE;13.97;69.06;81.37;0.00; 0.36;  2.22;  -2.90;    0.00;0;ENDLINE
LINE;13.98;69.08;81.38;0.00; 0.36;  2.19;  -2.89;    0.00;0;ENDLINE
LINE;13.99;69.10;81.38;0.00; 0.36;  2.16;  -2.89;    0.00;0;ENDLINE
LINE;14.00;69.12;81.39;0.00; 0.36;  2.13;  -2.88;    0.00;0;ENDLINE
LINE;14.01;69.14;81.40;0.00; 0.36;  2.10;  -2.86;    0.00;0;ENDLINE
LINE;14.02;69.16;81.41;0.00; 0.36;  2.07;  -2.85;    0.00;0;ENDLINE
LINE;14.03;69.17;81.41;0.00; 0.36;  2.05;  -2.83;    0.00;0;ENDLINE
LINE;14.04;69.19;81.42;0.00; 0.36;  2.02;  -2.83;    0.00;0;ENDLINE
LINE;14.05;69.21;81.43;0.00; 0.36;  1.99;  -2.82;    0.00;0;ENDLINE
LINE;14.06;69.23;81.43;0.00; 0.36;  1.96;  -2.82;    0.00;0;ENDLINE
LINE;14.07;69.25;81.44;0.00; 0.36;  1.93;  -2.81;    0.00;0;ENDLINE
LINE;14.08;69.27;81.45;0.00; 0.36;  1.90;  -2.80;    0.00;0;ENDLINE
LINE;14.09;69.28;81.45;0.00; 0.36;  1.88;  -2.79;    0.00;0;ENDLINE
