TRAJECTORY;ASTAGarageSquare_fellow_2;0.1;1809;;;;;;;
LINE;11.28;55.29;80.45;0.00; 0.29;  5.53;   0.14;    0.03;0;ENDLINE
LINE;11.29;55.34;80.47;0.00; 0.30;  5.53;   0.14;    0.02;0;ENDLINE
LINE;11.30;55.40;80.49;0.00; 0.30;  5.53;   0.13;    0.02;0;ENDLINE
LINE;11.31;55.45;80.51;0.00; 0.30;  5.53;   0.13;    0.02;0;ENDLINE
LINE;11.32;55.50;80.52;0.00; 0.30;  5.53;   0.13;    0.02;0;ENDLINE
LINE;11.33;55.55;80.54;0.00; 0.30;  5.54;   0.13;    0.02;0;ENDLINE
LINE;11.34;55.60;80.56;0.00; 0.30;  5.54;   0.13;    0.02;0;ENDLINE
LINE;11.35;55.65;80.58;0.00; 0.30;  5.54;   0.13;    0.02;0;ENDLINE
LINE;11.36;55.71;80.60;0.00; 0.30;  5.54;   0.13;    0.02;0;ENDLINE
LINE;11.37;55.76;80.62;0.00; 0.31;  5.54;   0.13;    0.02;0;ENDLINE
LINE;11.38;55.81;80.64;0.00; 0.31;  5.54;   0.12;    0.02;0;ENDLINE
LINE;11.39;55.86;80.66;0.00; 0.31;  5.54;   0.12;    0.02;0;ENDLINE
LINE;11.40;55.91;80.68;0.00; 0.31;  5.54;   0.12;    0.02;0;ENDLINE
LINE;11.41;55.97;80.70;0.00; 0.31;  5.55;   0.12;    0.02;0;ENDLINE
LINE;11.42;56.02;80.72;0.00; 0.31;  5.55;   0.12;    0.02;0;ENDLINE
LINE;11.43;56.07;80.74;0.00; 0.31;  5.55;   0.12;    0.02;0;ENDLINE
LINE;11.44;56.12;80.76;0.00; 0.31;  5.55;   0.12;    0.02;0;ENDLINE
LINE;11.45;56.17;80.78;0.00; 0.31;  5.55;   0.12;    0.02;0;ENDLINE
LINE;11.46;56.23;80.80;0.00; 0.32;  5.55;   0.12;    0.02;0;ENDLINE
LINE;11.47;56.28;80.82;0.00; 0.32;  5.55;   0.11;    0.02;0;ENDLINE
LINE;11.48;56.33;80.84;0.00; 0.32;  5.55;   0.11;    0.02;0;ENDLINE
LINE;11.49;56.38;80.86;0.00; 0.32;  5.56;   0.11;    0.02;0;ENDLINE
LINE;11.50;56.43;80.88;0.00; 0.32;  5.56;   0.11;    0.02;0;ENDLINE
LINE;11.51;56.49;80.90;0.00; 0.32;  5.56;   0.11;    0.02;0;ENDLINE
LINE;11.52;56.54;80.92;0.00; 0.32;  5.56;   0.11;    0.02;0;ENDLINE
LINE;11.53;56.59;80.94;0.00; 0.32;  5.56;   0.11;    0.01;0;ENDLINE
LINE;11.54;56.64;80.96;0.00; 0.32;  5.56;   0.11;    0.01;0;ENDLINE
LINE;11.55;56.69;80.98;0.00; 0.32;  5.56;   0.11;    0.01;0;ENDLINE
LINE;11.56;56.75;81.00;0.00; 0.32;  5.56;   0.10;    0.01;0;ENDLINE
LINE;11.57;56.80;81.01;0.00; 0.32;  5.56;   0.10;    0.01;0;ENDLINE
LINE;11.58;56.85;81.03;0.00; 0.33;  5.57;   0.10;    0.01;0;ENDLINE
LINE;11.59;56.90;81.05;0.00; 0.33;  5.57;   0.10;    0.01;0;ENDLINE
LINE;11.60;56.95;81.07;0.00; 0.33;  5.57;   0.10;    0.01;0;ENDLINE
LINE;11.61;57.01;81.09;0.00; 0.33;  5.57;   0.10;    0.01;0;ENDLINE
LINE;11.62;57.06;81.11;0.00; 0.33;  5.57;   0.10;    0.01;0;ENDLINE
LINE;11.63;57.11;81.13;0.00; 0.33;  5.57;   0.10;    0.01;0;ENDLINE
LINE;11.64;57.16;81.15;0.00; 0.33;  5.57;   0.10;    0.01;0;ENDLINE
LINE;11.65;57.21;81.17;0.00; 0.33;  5.57;   0.10;    0.01;0;ENDLINE
LINE;11.66;57.27;81.19;0.00; 0.33;  5.57;   0.09;    0.01;0;ENDLINE
LINE;11.67;57.32;81.21;0.00; 0.33;  5.57;   0.09;    0.01;0;ENDLINE
LINE;11.68;57.37;81.23;0.00; 0.33;  5.58;   0.09;    0.01;0;ENDLINE
LINE;11.69;57.42;81.25;0.00; 0.33;  5.58;   0.09;    0.01;0;ENDLINE
LINE;11.70;57.48;81.27;0.00; 0.33;  5.58;   0.09;    0.01;0;ENDLINE
LINE;11.71;57.53;81.29;0.00; 0.33;  5.58;   0.09;    0.01;0;ENDLINE
LINE;11.72;57.58;81.31;0.00; 0.33;  5.58;   0.09;    0.01;0;ENDLINE
LINE;11.73;57.63;81.33;0.00; 0.34;  5.58;   0.09;    0.01;0;ENDLINE
LINE;11.74;57.68;81.35;0.00; 0.34;  5.58;   0.09;    0.01;0;ENDLINE
LINE;11.75;57.74;81.37;0.00; 0.34;  5.58;   0.08;    0.01;0;ENDLINE
LINE;11.76;57.79;81.39;0.00; 0.34;  5.58;   0.08;    0.01;0;ENDLINE
LINE;11.77;57.84;81.41;0.00; 0.34;  5.58;   0.08;    0.01;0;ENDLINE
LINE;11.78;57.89;81.43;0.00; 0.34;  5.58;   0.08;    0.01;0;ENDLINE
LINE;11.79;57.94;81.45;0.00; 0.34;  5.58;   0.08;    0.01;0;ENDLINE
LINE;11.80;58.00;81.47;0.00; 0.34;  5.59;   0.08;    0.01;0;ENDLINE
LINE;11.81;58.05;81.49;0.00; 0.34;  5.59;   0.08;    0.01;0;ENDLINE
LINE;11.82;58.10;81.51;0.00; 0.34;  5.59;   0.08;    0.01;0;ENDLINE
LINE;11.83;58.15;81.53;0.00; 0.34;  5.59;   0.08;    0.01;0;ENDLINE
LINE;11.84;58.21;81.55;0.00; 0.34;  5.59;   0.07;    0.01;0;ENDLINE
LINE;11.85;58.26;81.57;0.00; 0.34;  5.59;   0.07;    0.01;0;ENDLINE
LINE;11.86;58.31;81.59;0.00; 0.34;  5.59;   0.07;    0.01;0;ENDLINE
LINE;11.87;58.36;81.61;0.00; 0.34;  5.59;   0.07;    0.01;0;ENDLINE
LINE;11.88;58.42;81.63;0.00; 0.34;  5.59;   0.07;    0.01;0;ENDLINE
LINE;11.89;58.47;81.65;0.00; 0.34;  5.59;   0.07;    0.01;0;ENDLINE
LINE;11.90;58.52;81.67;0.00; 0.34;  5.59;   0.07;    0.01;0;ENDLINE
LINE;11.91;58.57;81.69;0.00; 0.34;  5.59;   0.07;    0.01;0;ENDLINE
LINE;11.92;58.62;81.70;0.00; 0.34;  5.59;   0.07;    0.01;0;ENDLINE
LINE;11.93;58.68;81.72;0.00; 0.34;  5.59;   0.07;    0.01;0;ENDLINE
LINE;11.94;58.73;81.74;0.00; 0.34;  5.60;   0.06;    0.01;0;ENDLINE
LINE;11.95;58.78;81.76;0.00; 0.34;  5.60;   0.06;    0.01;0;ENDLINE
LINE;11.96;58.83;81.78;0.00; 0.35;  5.60;   0.06;    0.01;0;ENDLINE
LINE;11.97;58.89;81.80;0.00; 0.35;  5.60;   0.06;    0.01;0;ENDLINE
LINE;11.98;58.94;81.82;0.00; 0.35;  5.60;   0.06;    0.01;0;ENDLINE
LINE;11.99;58.99;81.84;0.00; 0.35;  5.60;   0.06;    0.01;0;ENDLINE
LINE;12.00;59.04;81.86;0.00; 0.35;  5.60;   0.06;    0.01;0;ENDLINE
LINE;12.01;59.10;81.88;0.00; 0.35;  5.60;   0.06;    0.01;0;ENDLINE
LINE;12.02;59.15;81.90;0.00; 0.35;  5.60;   0.06;    0.01;0;ENDLINE
LINE;12.03;59.20;81.92;0.00; 0.35;  5.60;   0.06;    0.01;0;ENDLINE
LINE;12.04;59.25;81.94;0.00; 0.35;  5.60;   0.06;    0.01;0;ENDLINE
LINE;12.05;59.31;81.96;0.00; 0.35;  5.60;   0.06;    0.00;0;ENDLINE
LINE;12.06;59.36;81.98;0.00; 0.35;  5.60;   0.05;    0.00;0;ENDLINE
LINE;12.07;59.41;82.00;0.00; 0.35;  5.60;   0.05;    0.00;0;ENDLINE
LINE;12.08;59.46;82.02;0.00; 0.35;  5.60;   0.05;    0.00;0;ENDLINE
LINE;12.09;59.52;82.04;0.00; 0.35;  5.60;   0.05;    0.00;0;ENDLINE
LINE;12.10;59.57;82.06;0.00; 0.35;  5.60;   0.05;    0.00;0;ENDLINE
LINE;12.11;59.62;82.08;0.00; 0.35;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.12;59.67;82.10;0.00; 0.35;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.13;59.73;82.12;0.00; 0.35;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.14;59.78;82.14;0.00; 0.35;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.15;59.83;82.16;0.00; 0.35;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.16;59.88;82.18;0.00; 0.35;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.17;59.93;82.20;0.00; 0.35;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.18;59.99;82.22;0.00; 0.35;  5.61;   0.05;    0.00;0;ENDLINE
LINE;12.19;60.04;82.24;0.00; 0.35;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.20;60.09;82.26;0.00; 0.35;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.21;60.14;82.28;0.00; 0.35;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.22;60.20;82.30;0.00; 0.35;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.23;60.25;82.32;0.00; 0.35;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.24;60.30;82.34;0.00; 0.35;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.25;60.35;82.36;0.00; 0.35;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.26;60.41;82.38;0.00; 0.35;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.27;60.46;82.40;0.00; 0.35;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.28;60.51;82.42;0.00; 0.35;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.29;60.56;82.44;0.00; 0.35;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.30;60.62;82.46;0.00; 0.35;  5.61;   0.04;    0.00;0;ENDLINE
LINE;12.31;60.67;82.48;0.00; 0.35;  5.61;   0.03;    0.00;0;ENDLINE
LINE;12.32;60.72;82.50;0.00; 0.35;  5.61;   0.03;    0.00;0;ENDLINE
LINE;12.33;60.77;82.52;0.00; 0.35;  5.61;   0.03;    0.00;0;ENDLINE
LINE;12.34;60.83;82.54;0.00; 0.35;  5.61;   0.03;    0.00;0;ENDLINE
LINE;12.35;60.88;82.56;0.00; 0.35;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.36;60.93;82.58;0.00; 0.35;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.37;60.98;82.60;0.00; 0.35;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.38;61.04;82.62;0.00; 0.35;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.39;61.09;82.64;0.00; 0.35;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.40;61.14;82.66;0.00; 0.35;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.41;61.20;82.68;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.42;61.25;82.70;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.43;61.30;82.72;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.44;61.35;82.73;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.45;61.41;82.75;0.00; 0.36;  5.62;   0.03;    0.00;0;ENDLINE
LINE;12.46;61.46;82.77;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.47;61.51;82.79;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.48;61.56;82.81;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.49;61.62;82.83;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.50;61.67;82.85;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.51;61.72;82.87;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.52;61.77;82.89;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.53;61.83;82.91;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.54;61.88;82.93;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.55;61.93;82.95;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.56;61.98;82.97;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.57;62.04;82.99;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.58;62.09;83.01;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.59;62.14;83.03;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.60;62.19;83.05;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.61;62.25;83.07;0.00; 0.36;  5.62;   0.02;    0.00;0;ENDLINE
LINE;12.62;62.30;83.09;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.63;62.35;83.11;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.64;62.40;83.13;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.65;62.46;83.15;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.66;62.51;83.17;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.67;62.56;83.19;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.68;62.61;83.21;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.69;62.67;83.23;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.70;62.72;83.25;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.71;62.77;83.27;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.72;62.83;83.29;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.73;62.88;83.31;0.00; 0.36;  5.62;   0.01;    0.00;0;ENDLINE
LINE;12.74;62.93;83.33;0.00; 0.36;  5.62;  -0.02;    0.00;0;ENDLINE
LINE;12.75;62.98;83.35;0.00; 0.36;  5.62;  -0.19;    0.00;0;ENDLINE
LINE;12.76;63.04;83.37;0.00; 0.36;  5.62;  -0.39;    0.00;0;ENDLINE
LINE;12.77;63.09;83.39;0.00; 0.36;  5.62;  -0.55;    0.00;0;ENDLINE
LINE;12.78;63.14;83.41;0.00; 0.36;  5.61;  -0.74;    0.00;0;ENDLINE
LINE;12.79;63.19;83.43;0.00; 0.36;  5.60;  -0.95;    0.00;0;ENDLINE
LINE;12.80;63.25;83.45;0.00; 0.36;  5.59;  -1.12;    0.00;0;ENDLINE
LINE;12.81;63.30;83.47;0.00; 0.36;  5.58;  -1.25;    0.00;0;ENDLINE
LINE;12.82;63.35;83.49;0.00; 0.36;  5.57;  -1.39;    0.00;0;ENDLINE
LINE;12.83;63.40;83.51;0.00; 0.36;  5.56;  -1.52;    0.00;0;ENDLINE
LINE;12.84;63.45;83.53;0.00; 0.36;  5.54;  -1.62;    0.00;0;ENDLINE
LINE;12.85;63.51;83.55;0.00; 0.36;  5.53;  -1.72;    0.00;0;ENDLINE
LINE;12.86;63.56;83.57;0.00; 0.36;  5.51;  -1.82;    0.00;0;ENDLINE
LINE;12.87;63.61;83.59;0.00; 0.36;  5.49;  -1.90;    0.00;0;ENDLINE
LINE;12.88;63.66;83.61;0.00; 0.36;  5.47;  -1.97;    0.00;0;ENDLINE
LINE;12.89;63.71;83.63;0.00; 0.36;  5.45;  -2.04;    0.00;0;ENDLINE
LINE;12.90;63.76;83.64;0.00; 0.36;  5.43;  -2.11;    0.00;0;ENDLINE
LINE;12.91;63.81;83.66;0.00; 0.36;  5.41;  -2.17;    0.00;0;ENDLINE
LINE;12.92;63.86;83.68;0.00; 0.36;  5.39;  -2.23;    0.00;0;ENDLINE
LINE;12.93;63.91;83.70;0.00; 0.36;  5.37;  -2.28;    0.00;0;ENDLINE
LINE;12.94;63.96;83.72;0.00; 0.36;  5.34;  -2.33;    0.00;0;ENDLINE
LINE;12.95;64.01;83.74;0.00; 0.36;  5.32;  -2.38;    0.00;0;ENDLINE
LINE;12.96;64.06;83.76;0.00; 0.36;  5.30;  -2.42;    0.00;0;ENDLINE
LINE;12.97;64.11;83.78;0.00; 0.36;  5.27;  -2.46;    0.00;0;ENDLINE
LINE;12.98;64.16;83.80;0.00; 0.36;  5.25;  -2.50;    0.00;0;ENDLINE
LINE;12.99;64.21;83.81;0.00; 0.36;  5.22;  -2.54;    0.00;0;ENDLINE
LINE;13.00;64.26;83.83;0.00; 0.36;  5.20;  -2.57;    0.00;0;ENDLINE
LINE;13.01;64.31;83.85;0.00; 0.36;  5.17;  -2.60;    0.00;0;ENDLINE
LINE;13.02;64.36;83.87;0.00; 0.36;  5.15;  -2.63;    0.00;0;ENDLINE
LINE;13.03;64.40;83.89;0.00; 0.36;  5.12;  -2.67;    0.00;0;ENDLINE
LINE;13.04;64.45;83.90;0.00; 0.36;  5.09;  -2.70;    0.00;0;ENDLINE
LINE;13.05;64.50;83.92;0.00; 0.36;  5.07;  -2.73;    0.00;0;ENDLINE
LINE;13.06;64.55;83.94;0.00; 0.36;  5.04;  -2.76;    0.00;0;ENDLINE
LINE;13.07;64.59;83.96;0.00; 0.36;  5.01;  -2.78;    0.00;0;ENDLINE
LINE;13.08;64.64;83.98;0.00; 0.36;  4.98;  -2.81;    0.00;0;ENDLINE
LINE;13.09;64.69;83.99;0.00; 0.36;  4.95;  -2.83;    0.00;0;ENDLINE
LINE;13.10;64.73;84.01;0.00; 0.36;  4.93;  -2.86;    0.00;0;ENDLINE
LINE;13.11;64.78;84.03;0.00; 0.36;  4.90;  -2.88;    0.00;0;ENDLINE
LINE;13.12;64.82;84.05;0.00; 0.36;  4.87;  -2.90;    0.00;0;ENDLINE
LINE;13.13;64.87;84.06;0.00; 0.36;  4.84;  -2.92;    0.00;0;ENDLINE
LINE;13.14;64.92;84.08;0.00; 0.36;  4.81;  -2.94;    0.00;0;ENDLINE
LINE;13.15;64.96;84.10;0.00; 0.36;  4.78;  -2.96;    0.00;0;ENDLINE
LINE;13.16;65.00;84.11;0.00; 0.36;  4.75;  -2.98;    0.00;0;ENDLINE
LINE;13.17;65.05;84.13;0.00; 0.36;  4.72;  -3.00;    0.00;0;ENDLINE
LINE;13.18;65.09;84.15;0.00; 0.36;  4.69;  -3.01;    0.00;0;ENDLINE
LINE;13.19;65.14;84.16;0.00; 0.36;  4.66;  -3.02;    0.00;0;ENDLINE
LINE;13.20;65.18;84.18;0.00; 0.36;  4.63;  -3.04;    0.00;0;ENDLINE
LINE;13.21;65.22;84.20;0.00; 0.36;  4.60;  -3.05;    0.00;0;ENDLINE
LINE;13.22;65.27;84.21;0.00; 0.36;  4.57;  -3.06;    0.00;0;ENDLINE
LINE;13.23;65.31;84.23;0.00; 0.36;  4.54;  -3.07;    0.00;0;ENDLINE
LINE;13.24;65.35;84.24;0.00; 0.36;  4.51;  -3.08;    0.00;0;ENDLINE
LINE;13.25;65.39;84.26;0.00; 0.36;  4.48;  -3.08;    0.00;0;ENDLINE
LINE;13.26;65.43;84.28;0.00; 0.36;  4.45;  -3.09;    0.00;0;ENDLINE
LINE;13.27;65.48;84.29;0.00; 0.36;  4.42;  -3.10;    0.00;0;ENDLINE
LINE;13.28;65.52;84.31;0.00; 0.36;  4.39;  -3.10;    0.00;0;ENDLINE
LINE;13.29;65.56;84.32;0.00; 0.36;  4.35;  -3.11;    0.00;0;ENDLINE
LINE;13.30;65.60;84.34;0.00; 0.36;  4.32;  -3.11;    0.00;0;ENDLINE
LINE;13.31;65.64;84.35;0.00; 0.36;  4.29;  -3.12;    0.00;0;ENDLINE
LINE;13.32;65.68;84.37;0.00; 0.36;  4.26;  -3.12;    0.00;0;ENDLINE
LINE;13.33;65.72;84.38;0.00; 0.36;  4.23;  -3.12;    0.00;0;ENDLINE
LINE;13.34;65.76;84.40;0.00; 0.36;  4.20;  -3.12;    0.00;0;ENDLINE
LINE;13.35;65.80;84.41;0.00; 0.36;  4.17;  -3.13;    0.00;0;ENDLINE
LINE;13.36;65.84;84.43;0.00; 0.36;  4.14;  -3.13;    0.00;0;ENDLINE
LINE;13.37;65.87;84.44;0.00; 0.36;  4.11;  -3.13;    0.00;0;ENDLINE
LINE;13.38;65.91;84.46;0.00; 0.36;  4.07;  -3.13;    0.00;0;ENDLINE
LINE;13.39;65.95;84.47;0.00; 0.36;  4.04;  -3.14;    0.00;0;ENDLINE
LINE;13.40;65.99;84.49;0.00; 0.36;  4.01;  -3.14;    0.00;0;ENDLINE
LINE;13.41;66.03;84.50;0.00; 0.36;  3.98;  -3.16;    0.00;0;ENDLINE
LINE;13.42;66.06;84.51;0.00; 0.36;  3.95;  -3.17;    0.00;0;ENDLINE
LINE;13.43;66.10;84.53;0.00; 0.36;  3.92;  -3.18;    0.00;0;ENDLINE
LINE;13.44;66.14;84.54;0.00; 0.36;  3.88;  -3.19;    0.00;0;ENDLINE
LINE;13.45;66.17;84.55;0.00; 0.36;  3.85;  -3.20;    0.00;0;ENDLINE
LINE;13.46;66.21;84.57;0.00; 0.36;  3.82;  -3.20;    0.00;0;ENDLINE
LINE;13.47;66.24;84.58;0.00; 0.36;  3.79;  -3.21;    0.00;0;ENDLINE
LINE;13.48;66.28;84.59;0.00; 0.36;  3.76;  -3.21;    0.00;0;ENDLINE
LINE;13.49;66.31;84.61;0.00; 0.36;  3.72;  -3.22;    0.00;0;ENDLINE
LINE;13.50;66.35;84.62;0.00; 0.36;  3.69;  -3.22;    0.00;0;ENDLINE
LINE;13.51;66.38;84.63;0.00; 0.36;  3.66;  -3.23;    0.00;0;ENDLINE
LINE;13.52;66.42;84.65;0.00; 0.36;  3.63;  -3.23;    0.00;0;ENDLINE
LINE;13.53;66.45;84.66;0.00; 0.36;  3.60;  -3.23;    0.00;0;ENDLINE
LINE;13.54;66.48;84.67;0.00; 0.36;  3.56;  -3.23;    0.00;0;ENDLINE
LINE;13.55;66.52;84.69;0.00; 0.36;  3.53;  -3.24;    0.00;0;ENDLINE
LINE;13.56;66.55;84.70;0.00; 0.36;  3.50;  -3.24;    0.00;0;ENDLINE
LINE;13.57;66.58;84.71;0.00; 0.36;  3.47;  -3.24;    0.00;0;ENDLINE
LINE;13.58;66.62;84.72;0.00; 0.36;  3.43;  -3.24;    0.00;0;ENDLINE
LINE;13.59;66.65;84.73;0.00; 0.36;  3.40;  -3.24;    0.00;0;ENDLINE
LINE;13.60;66.68;84.75;0.00; 0.36;  3.37;  -3.24;    0.00;0;ENDLINE
LINE;13.61;66.71;84.76;0.00; 0.36;  3.34;  -3.24;    0.00;0;ENDLINE
LINE;13.62;66.74;84.77;0.00; 0.36;  3.30;  -3.23;    0.00;0;ENDLINE
LINE;13.63;66.77;84.78;0.00; 0.36;  3.27;  -3.22;    0.00;0;ENDLINE
LINE;13.64;66.80;84.79;0.00; 0.36;  3.24;  -3.21;    0.00;0;ENDLINE
LINE;13.65;66.83;84.80;0.00; 0.36;  3.21;  -3.20;    0.00;0;ENDLINE
LINE;13.66;66.86;84.82;0.00; 0.36;  3.18;  -3.19;    0.00;0;ENDLINE
LINE;13.67;66.89;84.83;0.00; 0.36;  3.14;  -3.19;    0.00;0;ENDLINE
LINE;13.68;66.92;84.84;0.00; 0.36;  3.11;  -3.18;    0.00;0;ENDLINE
LINE;13.69;66.95;84.85;0.00; 0.36;  3.08;  -3.18;    0.00;0;ENDLINE
LINE;13.70;66.98;84.86;0.00; 0.36;  3.05;  -3.17;    0.00;0;ENDLINE
LINE;13.71;67.01;84.87;0.00; 0.36;  3.02;  -3.17;    0.00;0;ENDLINE
LINE;13.72;67.04;84.88;0.00; 0.36;  2.98;  -3.16;    0.00;0;ENDLINE
LINE;13.73;67.06;84.89;0.00; 0.36;  2.95;  -3.16;    0.00;0;ENDLINE
LINE;13.74;67.09;84.90;0.00; 0.36;  2.92;  -3.15;    0.00;0;ENDLINE
LINE;13.75;67.12;84.91;0.00; 0.36;  2.89;  -3.15;    0.00;0;ENDLINE
LINE;13.76;67.14;84.92;0.00; 0.36;  2.86;  -3.14;    0.00;0;ENDLINE
LINE;13.77;67.17;84.93;0.00; 0.36;  2.83;  -3.14;    0.00;0;ENDLINE
LINE;13.78;67.20;84.94;0.00; 0.36;  2.80;  -3.14;    0.00;0;ENDLINE
LINE;13.79;67.22;84.95;0.00; 0.36;  2.76;  -3.13;    0.00;0;ENDLINE
LINE;13.80;67.25;84.96;0.00; 0.36;  2.73;  -3.13;    0.00;0;ENDLINE
LINE;13.81;67.27;84.97;0.00; 0.36;  2.70;  -3.12;    0.00;0;ENDLINE
LINE;13.82;67.30;84.98;0.00; 0.36;  2.67;  -3.12;    0.00;0;ENDLINE
LINE;13.83;67.32;84.99;0.00; 0.36;  2.64;  -3.11;    0.00;0;ENDLINE
LINE;13.84;67.35;85.00;0.00; 0.36;  2.61;  -3.10;    0.00;0;ENDLINE
LINE;13.85;67.37;85.01;0.00; 0.36;  2.58;  -3.09;    0.00;0;ENDLINE
LINE;13.86;67.40;85.02;0.00; 0.36;  2.55;  -3.06;    0.00;0;ENDLINE
LINE;13.87;67.42;85.03;0.00; 0.36;  2.52;  -3.03;    0.00;0;ENDLINE
LINE;13.88;67.44;85.03;0.00; 0.36;  2.49;  -3.01;    0.00;0;ENDLINE
LINE;13.89;67.47;85.04;0.00; 0.36;  2.46;  -3.00;    0.00;0;ENDLINE
LINE;13.90;67.49;85.05;0.00; 0.36;  2.43;  -3.00;    0.00;0;ENDLINE
LINE;13.91;67.51;85.06;0.00; 0.36;  2.40;  -3.00;    0.00;0;ENDLINE
LINE;13.92;67.54;85.07;0.00; 0.36;  2.37;  -2.99;    0.00;0;ENDLINE
LINE;13.93;67.56;85.08;0.00; 0.36;  2.34;  -2.98;    0.00;0;ENDLINE
LINE;13.94;67.58;85.09;0.00; 0.36;  2.31;  -2.95;    0.00;0;ENDLINE
LINE;13.95;67.60;85.09;0.00; 0.36;  2.28;  -2.93;    0.00;0;ENDLINE
LINE;13.96;67.62;85.10;0.00; 0.36;  2.25;  -2.91;    0.00;0;ENDLINE
LINE;13.97;67.64;85.11;0.00; 0.36;  2.22;  -2.90;    0.00;0;ENDLINE
LINE;13.98;67.66;85.12;0.00; 0.36;  2.19;  -2.89;    0.00;0;ENDLINE
LINE;13.99;67.68;85.13;0.00; 0.36;  2.16;  -2.89;    0.00;0;ENDLINE
LINE;14.00;67.70;85.13;0.00; 0.36;  2.13;  -2.88;    0.00;0;ENDLINE
LINE;14.01;67.72;85.14;0.00; 0.36;  2.10;  -2.86;    0.00;0;ENDLINE
LINE;14.02;67.74;85.15;0.00; 0.36;  2.07;  -2.85;    0.00;0;ENDLINE
LINE;14.03;67.76;85.15;0.00; 0.36;  2.05;  -2.83;    0.00;0;ENDLINE
LINE;14.04;67.78;85.16;0.00; 0.36;  2.02;  -2.83;    0.00;0;ENDLINE
LINE;14.05;67.80;85.17;0.00; 0.36;  1.99;  -2.82;    0.00;0;ENDLINE
LINE;14.06;67.82;85.18;0.00; 0.36;  1.96;  -2.82;    0.00;0;ENDLINE
LINE;14.07;67.84;85.18;0.00; 0.36;  1.93;  -2.81;    0.00;0;ENDLINE
LINE;14.08;67.85;85.19;0.00; 0.36;  1.90;  -2.80;    0.00;0;ENDLINE
LINE;14.09;67.87;85.20;0.00; 0.36;  1.88;  -2.79;    0.00;0;ENDLINE
